     0.2635391E+00     0.1463374E+00
     0.7229630E+00     0.8452675E+00
     0.8095473E+00     0.2320988E-01
     0.6714403E+00     0.3838683E+00
     0.9012346E+00     0.7420576E+00
     0.8693004E+00     0.3570370E+00
     0.5711934E-01     0.2658436E+00
     0.3906173E+00     0.6166255E+00
     0.5734979E+00     0.1975309E-02
     0.4205761E+00     0.7922634E+00
     0.1911111E+00     0.4689712E+00
     0.9221399E+00     0.9580247E+00
     0.7618107E+00     0.9631276E+00
     0.3027160E+00     0.2990947E+00
     0.9152263E+00     0.2251852E+00
     0.8082305E-01     0.7784362E+00
     0.7254321E+00     0.1069959E+00
     0.5527572E+00     0.8034568E+00
     0.3776132E+00     0.2381893E+00
     0.4592593E+00     0.8926749E+00
     0.8347325E+00     0.6928395E+00
     0.6521811E+00     0.3423868E+00
     0.5041975E+00     0.6561317E+00
     0.7611523E+00     0.8933333E+00
     0.9045267E+00     0.9102881E-01
     0.8602469E+00     0.3973663E+00
     0.3320165E+00     0.4049383E+00
     0.1346502E+00     0.4841152E+00
     0.5274074E+00     0.1163786E+00
     0.5473251E+00     0.2276543E+00
     0.3425514E+00     0.5216461E+00
     0.5056790E+00     0.8131687E+00
     0.4070782E+00     0.3614815E+00
     0.5282305E+00     0.2036214E+00
     0.7950617E+00     0.4877366E+00
     0.9112757E+00     0.8064198E+00
     0.6916872E+00     0.5300412E+00
     0.3955556E+00     0.1400823E+00
     0.5991770E-01     0.5624691E+00
     0.8329218E+00     0.5009053E+00
     0.3071605E+00     0.7702058E+00
     0.8530041E+00     0.6296296E+00
     0.9519342E+00     0.1162140E+00
     0.5298765E+00     0.3781070E+00
     0.2905350E+00     0.7901235E-02
     0.4872428E-01     0.3759671E+00
     0.6370370E-01     0.9637860E+00
     0.3725103E+00     0.6972840E+00
     0.1232922E+00     0.2801646E+00
     0.9086420E+00     0.5272428E+00
     0.9893004E-01     0.6977778E+00
     0.1756379E+00     0.8288066E+00
     0.6469136E-01     0.6847737E-01
     0.4697942E+00     0.9382716E-02
     0.2057613E+00     0.2189300E-01
     0.5318519E+00     0.5874897E+00
     0.4851029E+00     0.6320988E+00
     0.2136626E+00     0.8594239E+00
     0.3101235E+00     0.8427984E-01
     0.1448560E+00     0.5659259E+00
     0.1993416E+00     0.3413992E+00
     0.3995062E+00     0.5588477E+00
     0.4490535E+00     0.8108642E+00
     0.1627984E+00     0.4678189E+00
     0.8000000E+00     0.1119342E-01
     0.3976955E+00     0.3669136E+00
     0.1040329E+00     0.2386831E+00
     0.5116049E+00     0.4413169E+00
     0.9907819E+00     0.2340741E+00
     0.2304527E-01     0.6539918E+00
     0.5343210E+00     0.8492181E+00
     0.2283128E+00     0.4123457E+00
     0.9198354E+00     0.7137449E+00
     0.8681481E+00     0.2348971E+00
     0.1102881E+00     0.9017284E+00
     0.7944033E+00     0.4179424E+00
     0.5130864E+00     0.5983539E+00
     0.6367078E+00     0.7022222E+00
     0.6467490E+00     0.7665844E+00
     0.4691358E+00     0.9395885E+00
     0.8075720E+00     0.8138272E+00
     0.4768724E+00     0.7596708E+00
     0.7362963E+00     0.2586008E+00
     0.6228807E+00     0.2365432E+00
     0.2847737E+00     0.3972016E+00
     0.3145679E+00     0.5553909E+00
     0.8263374E-01     0.9703704E+00
     0.7045267E-01     0.6791770E+00
     0.2039506E+00     0.8299588E+00
     0.1868313E+00     0.1530864E-01
     0.8339095E+00     0.6055967E+00
     0.4044444E+00     0.8230453E-01
     0.9354733E+00     0.3713580E+00
     0.5751440E+00     0.1764609E+00
     0.9160494E+00     0.3124280E+00
     0.3285597E+00     0.3851852E-01
     0.2941564E+00     0.3917695E+00
     0.7387654E+00     0.5203292E+00
     0.3660905E+00     0.1679012E-01
     0.9909465E+00     0.2515226E+00
     0.8725926E+00     0.7060082E+00
     0.4806584E-01     0.3061728E+00
     0.6655144E+00     0.7557202E+00
     0.3175309E+00     0.8694650E+00
     0.3744856E+00     0.9066667E+00
     0.3178601E+00     0.9043621E+00
     0.7358025E-01     0.1069959E-01
     0.3453498E+00     0.8182716E+00
     0.9479835E+00     0.6974486E+00
     0.1407407E+00     0.1297119E+00
     0.9606584E+00     0.4098765E-01
     0.5558848E+00     0.1349794E+00
     0.5190123E+00     0.2265021E+00
     0.2204115E+00     0.5748148E+00
     0.1415638E+00     0.2169547E+00
     0.2083951E+00     0.3010700E+00
     0.1246091E+00     0.4197531E+00
     0.7050206E+00     0.9433745E+00
     0.2088889E+00     0.3534156E+00
     0.6732510E+00     0.5758025E+00
     0.2462551E+00     0.3142387E+00
     0.5204938E+00     0.3835391E+00
     0.8663374E+00     0.4296296E-01
     0.7652675E+00     0.3295473E+00
     0.1432099E+00     0.3914403E+00
     0.7038683E+00     0.8212346E+00
     0.2620576E+00     0.9893004E+00
     0.7703704E-01     0.3771193E+00
     0.1858436E+00     0.9106173E+00
     0.7366255E+00     0.2934979E+00
     0.3219753E+00     0.3405761E+00
     0.3122634E+00     0.3111111E+00
     0.1889712E+00     0.2421399E+00
     0.8780247E+00     0.2818107E+00
     0.8312757E-01     0.2271605E-01
     0.6190947E+00     0.8352263E+00
     0.7451852E+00     0.2008230E+00
     0.4984362E+00     0.4543210E-01
     0.2699588E-01     0.7275720E-01
     0.9234568E+00     0.9761317E-01
     0.5581893E+00     0.3792593E+00
     0.4126749E+00     0.9547325E+00
     0.4128395E+00     0.9721811E+00
     0.2623868E+00     0.2419753E-01
     0.7761317E+00     0.4811523E+00
     0.2133333E+00     0.8245267E+00
     0.6110288E+00     0.9802469E+00
     0.1173663E+00     0.6520165E+00
     0.3249383E+00     0.6546502E+00
     0.6041152E+00     0.2474074E+00
     0.4363786E+00     0.4673251E+00
     0.7476543E+00     0.4625514E+00
     0.2416461E+00     0.8256790E+00
     0.7331687E+00     0.9270782E+00
     0.4814815E+00     0.2482305E+00
     0.5236214E+00     0.7150617E+00
     0.7736626E-02     0.3127572E-01
     0.5264198E+00     0.1168724E-01
     0.4500412E+00     0.9155556E+00
     0.2600823E+00     0.7799177E+00
     0.8824691E+00     0.7529218E+00
     0.2090535E-01     0.4271605E+00
     0.4902058E+00     0.1730041E+00
     0.5496296E+00     0.4719342E+00
     0.2362140E+00     0.2498765E+00
     0.6981070E+00     0.2105350E+00
     0.5279012E+00     0.1687243E+00
     0.9596708E-01     0.3837037E+00
     0.8837860E+00     0.8925103E+00
     0.8172840E+00     0.8432922E+00
     0.6001646E+00     0.8286420E+00
     0.4724280E-01     0.2189300E+00
     0.4177778E+00     0.4956379E+00
     0.7488066E+00     0.5846914E+00
     0.1884774E+00     0.1897942E+00
     0.3293827E+00     0.1257613E+00
     0.5418930E+00     0.6518519E+00
     0.3074897E+00     0.8051029E+00
     0.5520988E+00     0.7336626E+00
     0.9794239E+00     0.3012346E-01
     0.4042798E+00     0.6485597E-01
     0.8592593E-01     0.3193416E+00
     0.6139918E-01     0.7195062E+00
     0.4788477E+00     0.9690535E+00
     0.9308642E+00     0.8827984E+00
     0.7878189E+00     0.7200000E+00
     0.5311934E+00     0.5176955E+00
     0.8691358E-01     0.4240329E+00
     0.1586831E+00     0.3160494E-01
     0.5613169E+00     0.7107819E+00
     0.5540741E+00     0.9430453E+00
     0.1739918E+00     0.6543210E+00
     0.5692181E+00     0.5483128E+00
     0.3323457E+00     0.4398354E+00
     0.8337449E+00     0.5881481E+00
     0.5548971E+00     0.3028807E-01
     0.4217284E+00     0.9144033E+00
     0.1379424E+00     0.8330864E+00
     0.5183539E+00     0.1567078E+00
     0.8222222E+00     0.3667490E+00
     0.8658436E-01     0.3891358E+00
     0.4595885E+00     0.9275720E+00
     0.5338272E+00     0.7968724E+00
     0.6796708E+00     0.2562963E+00
     0.3786008E+00     0.3428807E+00
     0.5565432E+00     0.2047737E+00
     0.9172016E+00     0.4345679E+00
     0.2753909E+00     0.4026337E+00
     0.8903704E+00     0.5904527E+00
     0.7991770E+00     0.9239506E+00
     0.1499588E+00     0.1068313E+00
     0.5353086E+00     0.9539095E+00
     0.3255967E+00     0.7244444E+00
     0.2304527E-02     0.4554733E+00
     0.4913580E+00     0.2951440E+00
     0.4964609E+00     0.8360494E+00
     0.8324280E+00     0.4485597E+00
     0.7585185E+00     0.6141564E+00
     0.3117695E+00     0.2587654E+00
     0.6403292E+00     0.8609053E-01
     0.3367901E+00     0.9109465E+00
     0.7715226E+00     0.9925926E+00
     0.4260082E+00     0.3680658E+00
     0.2261728E+00     0.1855144E+00
     0.8757202E+00     0.3753086E-01
     0.1894650E+00     0.2944856E+00
     0.4266667E+00     0.4378601E+00
     0.6243621E+00     0.3935802E+00
     0.9306996E+00     0.8653498E+00
     0.9382716E+00     0.6679835E+00
     0.1744856E-01     0.6074074E-01
     0.6497119E+00     0.8065844E-01
     0.7609877E+00     0.8758848E+00
     0.5497942E-01     0.3901235E-01
     0.3465021E+00     0.9404115E+00
     0.8948148E+00     0.6156379E-01
     0.7369547E+00     0.3283951E+00
     0.2106996E-01     0.4446091E+00
     0.3397531E+00     0.2250206E+00
     0.6337449E-01     0.9288889E+00
     0.6734156E+00     0.5932510E+00
     0.9580247E-01     0.3662551E+00
     0.3423868E-01     0.8404938E+00
     0.3035391E+00     0.3863374E+00
     0.1629630E+00     0.4852675E+00
     0.6495473E+00     0.6320988E-01
     0.9114403E+00     0.8238683E+00
     0.5412346E+00     0.5820576E+00
     0.9093004E+00     0.5970370E+00
     0.4971193E+00     0.9058436E+00
     0.2306173E+00     0.6566255E+00
     0.8134979E+00     0.4419753E+00
     0.6057613E-01     0.6322634E+00
     0.2311111E+00     0.7089712E+00
     0.3621399E+00     0.5980247E+00
     0.6018107E+00     0.3127572E-02
     0.5427160E+00     0.7390947E+00
     0.5552263E+00     0.6518519E-01
     0.1208230E+00     0.1843621E-01
     0.1654321E+00     0.7469959E+00
     0.3927572E+00     0.8434568E+00
     0.6176132E+00     0.6781893E+00
     0.9925926E-01     0.7326749E+00
     0.8747325E+00     0.9328395E+00
     0.9218107E-01     0.9823868E+00
     0.3441975E+00     0.6961317E+00
     0.1152263E-02     0.3333333E+00
     0.5445267E+00     0.9310288E+00
     0.9002469E+00     0.6373663E+00
     0.7720165E+00     0.4493827E-01
     0.9746502E+00     0.5241152E+00
     0.7674074E+00     0.5563786E+00
     0.1873251E+00     0.6765432E-01
     0.3825514E+00     0.7616461E+00
     0.9456790E+00     0.4531687E+00
     0.2470782E+00     0.4014815E+00
     0.7682305E+00     0.6436214E+00
     0.4350617E+00     0.3277366E+00
     0.9512757E+00     0.4641975E-01
     0.1316872E+00     0.1700412E+00
     0.2355556E+00     0.1800823E+00
     0.2999177E+00     0.2469136E-02
     0.4729218E+00     0.3409053E+00
     0.3471605E+00     0.1020576E-01
     0.2930041E+00     0.2696296E+00
     0.7919342E+00     0.1562140E+00
     0.7698765E+00     0.8181070E+00
     0.9305350E+00     0.8479012E+00
     0.8872428E-01     0.6159671E+00
     0.5037037E+00     0.6037860E+00
     0.2125103E+00     0.7372840E+00
     0.3632922E+00     0.7201646E+00
     0.5486420E+00     0.3672428E+00
     0.1389300E+00     0.9377778E+00
     0.6156379E+00     0.4688066E+00
     0.9046914E+00     0.1084774E+00
     0.7097942E+00     0.4493827E+00
     0.8457613E+00     0.8618930E+00
     0.5718519E+00     0.8274897E+00
     0.9251029E+00     0.2720988E+00
     0.5366255E-01     0.8994239E+00
     0.5501235E+00     0.5242798E+00
     0.7848560E+00     0.4059259E+00
     0.2393416E+00     0.5813992E+00
     0.8395062E+00     0.1988477E+00
     0.2890535E+00     0.8508642E+00
     0.4027984E+00     0.9078189E+00
     0.4400000E+00     0.8511934E+00
     0.4376955E+00     0.6069136E+00
     0.5440329E+00     0.8786831E+00
     0.3516049E+00     0.4813169E+00
     0.2307819E+00     0.6740741E+00
     0.6630453E+00     0.4939918E+00
     0.5743210E+00     0.8921811E-01
     0.6683128E+00     0.5234568E-01
     0.7598354E+00     0.7537449E+00
     0.1081481E+00     0.6748971E+00
     0.7502881E+00     0.7417284E+00
     0.8344033E+00     0.6579424E+00
     0.9530864E+00     0.2383539E+00
     0.4767078E+00     0.7422222E+00
     0.8867490E+00     0.2065844E+00
     0.1091358E+00     0.7795885E+00
     0.8475720E+00     0.5382716E-01
     0.9168724E+00     0.3996708E+00
     0.5762963E+00     0.2986008E+00
     0.8628807E+00     0.6765432E+00
     0.9247737E+00     0.2372016E+00
     0.3545679E+00     0.7953909E+00
     0.5226337E+00     0.6103704E+00
     0.9104527E+00     0.7191770E+00
     0.4439506E+00     0.2699588E+00
     0.8268313E+00     0.8553086E+00
     0.8739095E+00     0.8455967E+00
     0.8444444E+00     0.7223045E+00
     0.7754733E+00     0.4113580E+00
     0.8151440E+00     0.6164609E+00
     0.5560494E+00     0.1524280E+00
     0.3685597E+00     0.2785185E+00
     0.7341564E+00     0.3176955E-01
     0.5787654E+00     0.5603292E+00
     0.6060905E+00     0.4567901E+00
     0.6309465E+00     0.9152263E-01
     0.9125926E+00     0.9460082E+00
     0.4880658E+00     0.9461728E+00
     0.5055144E+00     0.7957202E+00
     0.5575309E+00     0.3094650E+00
     0.1448560E-01     0.7466667E+00
     0.3578601E+00     0.1443621E+00
     0.5135802E+00     0.6506996E+00
     0.1853498E+00     0.8582716E+00
     0.1879835E+00     0.1374486E+00
     0.7807407E+00     0.9697119E+00
     0.6584362E-03     0.2809877E+00
     0.9958848E+00     0.7749794E+00
     0.3590123E+00     0.2665021E+00
     0.4604115E+00     0.1481481E-01
     0.7815638E+00     0.5695473E-01
     0.2483951E+00     0.5410700E+00
     0.5646091E+00     0.5975309E-01
     0.5450206E+00     0.9833745E+00
     0.4488889E+00     0.7934156E+00
     0.3132510E+00     0.4158025E+00
     0.2862551E+00     0.5542387E+00
     0.9604938E+00     0.2353909E-01
     0.7063374E+00     0.8296296E-01
     0.5267490E-02     0.7695473E+00
     0.7832099E+00     0.2314403E+00
     0.7438683E+00     0.6123457E-01
     0.7020576E+00     0.6293004E+00
     0.9170370E+00     0.4171193E+00
     0.4258436E+00     0.3506173E+00
     0.3766255E+00     0.1334979E+00
     0.3619753E+00     0.5805761E+00
     0.7522634E+00     0.9511111E+00
     0.2897119E-01     0.2821399E+00
     0.1180247E+00     0.7218107E+00
     0.7231276E+00     0.8627160E+00
     0.6590947E+00     0.7522634E-01
     0.1851852E+00     0.8408230E+00
     0.3384362E+00     0.8543210E-01
     0.2669959E+00     0.5127572E+00
     0.5634568E+00     0.9376132E+00
     0.5981893E+00     0.6192593E+00
     0.8526749E+00     0.5947325E+00
     0.2528395E+00     0.1218107E-01
     0.5023868E+00     0.4641975E+00
     0.4161317E+00     0.3211523E+00
     0.2533333E+00     0.6452675E-01
     0.5102881E-01     0.6202469E+00
     0.9573663E+00     0.6920165E+00
     0.5649383E+00     0.9465021E-01
     0.2441152E+00     0.8740741E-01
     0.4763786E+00     0.7073251E+00
     0.1876543E+00     0.1025514E+00
     0.8164609E-01     0.8656790E+00
     0.9731687E+00     0.3670782E+00
     0.1214815E+00     0.8823045E-01
     0.5636214E+00     0.9550617E+00
     0.4477366E+00     0.6712757E+00
     0.3664198E+00     0.5168724E-01
     0.6900412E+00     0.3555556E+00
     0.9000823E+00     0.6199177E+00
     0.9224691E+00     0.9929218E+00
     0.4609053E+00     0.6716049E-01
     0.3302058E+00     0.2130041E+00
     0.7896296E+00     0.9119342E+00
     0.8762140E+00     0.8987654E-01
     0.7381070E+00     0.4505350E+00
     0.9679012E+00     0.8087243E+00
     0.9359671E+00     0.4237037E+00
     0.1237860E+00     0.3325103E+00
     0.4572840E+00     0.6832922E+00
     0.6401646E+00     0.6864198E-01
     0.4872428E+00     0.8589300E+00
     0.2577778E+00     0.5356379E+00
     0.9888066E+00     0.2469136E-01
     0.8284774E+00     0.2979424E-01
     0.3693827E+00     0.3657613E+00
     0.9818930E+00     0.2918519E+00
     0.1474897E+00     0.8451029E+00
     0.7920988E+00     0.1736626E+00
     0.6194239E+00     0.8701235E+00
     0.4442798E+00     0.3048560E+00
     0.5259259E+00     0.9593416E+00
     0.9013992E+00     0.7595062E+00
     0.7188477E+00     0.4090535E+00
     0.5708642E+00     0.7227984E+00
     0.8278189E+00     0.9600000E+00
     0.9711934E+00     0.1576955E+00
     0.9269136E+00     0.4640329E+00
     0.3986831E+00     0.4716049E+00
     0.2013169E+00     0.5507819E+00
     0.5940741E+00     0.1830453E+00
     0.6139918E+00     0.2943210E+00
     0.4092181E+00     0.5883128E+00
     0.5723457E+00     0.8798354E+00
     0.4737449E+00     0.4281481E+00
     0.5948971E+00     0.2702881E+00
     0.8617284E+00     0.5544033E+00
     0.9779424E+00     0.8730864E+00
     0.7583539E+00     0.5967078E+00
     0.4622222E+00     0.2067490E+00
     0.1265844E+00     0.6291358E+00
     0.8995885E+00     0.5675720E+00
     0.3738272E+00     0.8368724E+00
     0.9196708E+00     0.6962963E+00
     0.1860082E-01     0.1828807E+00
     0.5965432E+00     0.4447737E+00
     0.3572016E+00     0.7456790E-01
     0.1153909E+00     0.4426337E+00
     0.1303704E+00     0.3045267E-01
     0.4391770E+00     0.7639506E+00
     0.1899588E+00     0.3468313E+00
     0.9753086E+00     0.5939095E+00
     0.1655967E+00     0.7644444E+00
     0.2423045E+00     0.8954733E+00
     0.1313580E+00     0.1351440E+00
     0.5364609E+00     0.7604938E-01
     0.2724280E+00     0.8855967E-01
     0.5985185E+00     0.6541564E+00
     0.5517695E+00     0.6987654E+00
     0.2803292E+00     0.9260905E+00
     0.3767901E+00     0.1509465E+00
     0.2115226E+00     0.6325926E+00
     0.2660082E+00     0.4080658E+00
     0.4661728E+00     0.6255144E+00
     0.5157202E+00     0.8775309E+00
     0.2294650E+00     0.5344856E+00
     0.8666667E+00     0.7786008E-01
     0.4643621E+00     0.4335802E+00
     0.1706996E+00     0.3053498E+00
     0.5782716E+00     0.5079835E+00
     0.5744856E-01     0.3007407E+00
     0.8971193E-01     0.7206584E+00
     0.6009877E+00     0.9158848E+00
     0.2949794E+00     0.4790123E+00
     0.9865021E+00     0.7804115E+00
     0.9348148E+00     0.3015638E+00
     0.1769547E+00     0.9683951E+00
     0.8610700E+00     0.4846091E+00
     0.5797531E+00     0.6650206E+00
     0.7033745E+00     0.7688889E+00
     0.7134156E+00     0.8332510E+00
     0.5358025E+00     0.6255144E-02
     0.8742387E+00     0.8804938E+00
     0.5435391E+00     0.8263374E+00
     0.8029630E+00     0.3252675E+00
     0.6895473E+00     0.3032099E+00
     0.3514403E+00     0.4638683E+00
     0.3812346E+00     0.6220576E+00
     0.1493004E+00     0.3703704E-01
     0.1371193E+00     0.7458436E+00
     0.2706173E+00     0.8966255E+00
     0.2534979E+00     0.8197531E-01
     0.9005761E+00     0.6722634E+00
     0.4711111E+00     0.1489712E+00
     0.2139918E-02     0.4380247E+00
     0.6418107E+00     0.2431276E+00
     0.9827160E+00     0.3790947E+00
     0.3952263E+00     0.1051852E+00
     0.3608230E+00     0.4584362E+00
     0.8054321E+00     0.5869959E+00
     0.4327572E+00     0.8345679E-01
     0.5761317E-01     0.3181893E+00
     0.9392593E+00     0.7726749E+00
     0.1147325E+00     0.3728395E+00
     0.7321811E+00     0.8223868E+00
     0.3841975E+00     0.9361317E+00
     0.4411523E+00     0.9733333E+00
     0.3845267E+00     0.9710288E+00
     0.1402469E+00     0.7736626E-01
     0.4120165E+00     0.8849383E+00
     0.1465021E-01     0.7641152E+00
     0.2074074E+00     0.1963786E+00
     0.2732510E-01     0.1076543E+00
     0.6225514E+00     0.2016461E+00
     0.5856790E+00     0.2931687E+00
     0.2870782E+00     0.6414815E+00
     0.2082305E+00     0.2836214E+00
     0.2750617E+00     0.3677366E+00
     0.1912757E+00     0.4864198E+00
     0.7716872E+00     0.1004115E-01
     0.2755556E+00     0.4200823E+00
     0.7399177E+00     0.6424691E+00
     0.3129218E+00     0.3809053E+00
     0.5871605E+00     0.4502058E+00
     0.9330041E+00     0.1096296E+00
     0.8319342E+00     0.3962140E+00
     0.2098765E+00     0.4581070E+00
     0.7705350E+00     0.8879012E+00
     0.3287243E+00     0.5596708E-01
     0.1437037E+00     0.4437860E+00
     0.2525103E+00     0.9772840E+00
     0.8032922E+00     0.3601646E+00
     0.3886420E+00     0.4072428E+00
     0.3789300E+00     0.3777778E+00
     0.2556379E+00     0.3088066E+00
     0.9446914E+00     0.3484774E+00
     0.1497942E+00     0.8938272E-01
     0.6857613E+00     0.9018930E+00
     0.8118519E+00     0.2674897E+00
     0.5651029E+00     0.1120988E+00
     0.9366255E-01     0.1394239E+00
     0.9901235E+00     0.1642798E+00
     0.6248560E+00     0.4459259E+00
     0.4793416E+00     0.2139918E-01
     0.4795062E+00     0.3884774E-01
     0.3290535E+00     0.9086420E-01
     0.8427984E+00     0.5478189E+00
     0.2800000E+00     0.8911934E+00
     0.6776955E+00     0.4691358E-01
     0.1840329E+00     0.7186831E+00
     0.3916049E+00     0.7213169E+00
     0.6707819E+00     0.3140741E+00
     0.5030453E+00     0.5339918E+00
     0.8143210E+00     0.5292181E+00
     0.3083128E+00     0.8923457E+00
     0.7998354E+00     0.9937449E+00
     0.5481481E+00     0.3148971E+00
     0.5902881E+00     0.7817284E+00
     0.7440329E-01     0.9794239E-01
     0.5930864E+00     0.7835391E-01
     0.5167078E+00     0.9822222E+00
     0.3267490E+00     0.8465844E+00
     0.9491358E+00     0.8195885E+00
     0.8757202E-01     0.4938272E+00
     0.5568724E+00     0.2396708E+00
     0.6162963E+00     0.5386008E+00
     0.3028807E+00     0.3165432E+00
     0.7647737E+00     0.2772016E+00
     0.5945679E+00     0.2353909E+00
     0.1626337E+00     0.4503704E+00
     0.9504527E+00     0.9591770E+00
     0.8839506E+00     0.9099588E+00
     0.6668313E+00     0.8953086E+00
     0.1139095E+00     0.2855967E+00
     0.4844444E+00     0.5623045E+00
     0.8154733E+00     0.6513580E+00
     0.2551440E+00     0.2564609E+00
     0.3960494E+00     0.1924280E+00
     0.6085597E+00     0.7185185E+00
     0.3741564E+00     0.8717695E+00
     0.6187654E+00     0.8003292E+00
     0.4609053E-01     0.9679012E-01
     0.4709465E+00     0.1315226E+00
     0.1525926E+00     0.3860082E+00
     0.1280658E+00     0.7861728E+00
     0.5455144E+00     0.3572016E-01
     0.9975309E+00     0.9494650E+00
     0.8544856E+00     0.7866667E+00
     0.5978601E+00     0.5843621E+00
     0.1535802E+00     0.4906996E+00
     0.2253498E+00     0.9827160E-01
     0.6279835E+00     0.7774486E+00
     0.6207407E+00     0.9711934E-02
     0.2406584E+00     0.7209877E+00
     0.6358848E+00     0.6149794E+00
     0.3990123E+00     0.5065021E+00
     0.9004115E+00     0.6548148E+00
     0.6215638E+00     0.9695473E-01
     0.4883951E+00     0.9810700E+00
     0.2046091E+00     0.8997531E+00
     0.5850206E+00     0.2233745E+00
     0.8888889E+00     0.4334156E+00
     0.1532510E+00     0.4558025E+00
     0.5262551E+00     0.9942387E+00
     0.6004938E+00     0.8635391E+00
     0.7463374E+00     0.3229630E+00
     0.4452675E+00     0.4095473E+00
     0.6232099E+00     0.2714403E+00
     0.9838683E+00     0.5012346E+00
     0.3420576E+00     0.4693004E+00
     0.9570370E+00     0.6571193E+00
     0.8658436E+00     0.9906173E+00
     0.2166255E+00     0.1734979E+00
     0.6019753E+00     0.2057613E-01
     0.3922634E+00     0.7911111E+00
     0.6897119E-01     0.5221399E+00
     0.5580247E+00     0.3618107E+00
     0.5631276E+00     0.9027160E+00
     0.8990947E+00     0.5152263E+00
     0.8251852E+00     0.6808230E+00
     0.3784362E+00     0.3254321E+00
     0.7069959E+00     0.1527572E+00
     0.4034568E+00     0.9776132E+00
     0.8381893E+00     0.5925926E-01
     0.4926749E+00     0.4347325E+00
     0.2928395E+00     0.2521811E+00
     0.9423868E+00     0.1041975E+00
     0.2561317E+00     0.3611523E+00
     0.4933333E+00     0.5045267E+00
     0.6910288E+00     0.4602469E+00
     0.9973663E+00     0.9320165E+00
     0.4938272E-02     0.7346502E+00
     0.8411523E-01     0.1274074E+00
     0.7163786E+00     0.1473251E+00
     0.8276543E+00     0.9425514E+00
     0.1216461E+00     0.1056790E+00
     0.4131687E+00     0.7078189E-02
     0.9614815E+00     0.1282305E+00
     0.8036214E+00     0.3950617E+00
     0.8773663E-01     0.5112757E+00
     0.4064198E+00     0.2916872E+00
     0.1300412E+00     0.9955556E+00
     0.7400823E+00     0.6599177E+00
     0.1624691E+00     0.4329218E+00
     0.1009053E+00     0.9071605E+00
     0.3702058E+00     0.4530041E+00
     0.2296296E+00     0.5519342E+00
     0.7162140E+00     0.1298765E+00
     0.9781070E+00     0.8905350E+00
     0.6079012E+00     0.6487243E+00
     0.9759671E+00     0.6637037E+00
     0.5637860E+00     0.9725103E+00
     0.2972840E+00     0.7232922E+00
     0.8801646E+00     0.5086420E+00
     0.1272428E+00     0.6989300E+00
     0.2977778E+00     0.7756379E+00
     0.4288066E+00     0.6646914E+00
     0.6684774E+00     0.6979424E-01
     0.6093827E+00     0.8057613E+00
     0.6218930E+00     0.1318519E+00
     0.1874897E+00     0.8510288E-01
     0.2320988E+00     0.8136626E+00
     0.4594239E+00     0.9101235E+00
     0.6842798E+00     0.7448560E+00
     0.1659259E+00     0.7993416E+00
     0.9413992E+00     0.9995062E+00
     0.1588477E+00     0.4905350E-01
     0.4108642E+00     0.7627984E+00
     0.6781893E-01     0.4000000E+00
     0.6111934E+00     0.9976955E+00
     0.9669136E+00     0.7040329E+00
     0.8386831E+00     0.1116049E+00
     0.4131687E-01     0.5907819E+00
     0.8340741E+00     0.6230453E+00
     0.2539918E+00     0.1343210E+00
     0.4492181E+00     0.8283128E+00
     0.1234568E-01     0.5198354E+00
     0.3137449E+00     0.4681481E+00
     0.8348971E+00     0.7102881E+00
     0.5017284E+00     0.3944033E+00
     0.1794239E-01     0.1130864E+00
     0.1983539E+00     0.2367078E+00
     0.3022222E+00     0.2467490E+00
     0.3665844E+00     0.6913580E-01
     0.5395885E+00     0.4075720E+00
     0.4138272E+00     0.7687243E-01
     0.3596708E+00     0.3362963E+00
     0.8586008E+00     0.2228807E+00
     0.8365432E+00     0.8847737E+00
     0.9972016E+00     0.9145679E+00
     0.1553909E+00     0.6826337E+00
     0.5703704E+00     0.6704527E+00
     0.2791770E+00     0.8039506E+00
     0.4299588E+00     0.7868313E+00
     0.6153086E+00     0.4339095E+00
     0.2055967E+00     0.4444444E-02
     0.6823045E+00     0.5354733E+00
     0.9713580E+00     0.1751440E+00
     0.7764609E+00     0.5160494E+00
     0.9124280E+00     0.9285597E+00
     0.6385185E+00     0.8941564E+00
     0.9917695E+00     0.3387654E+00
     0.1203292E+00     0.9660905E+00
     0.6167901E+00     0.5909465E+00
     0.8515226E+00     0.4725926E+00
     0.3060082E+00     0.6480658E+00
     0.9061728E+00     0.2655144E+00
     0.3557202E+00     0.9175309E+00
     0.4694650E+00     0.9744856E+00
     0.5066667E+00     0.9178601E+00
     0.5043621E+00     0.6735802E+00
     0.6106996E+00     0.9453498E+00
     0.4182716E+00     0.5479835E+00
     0.2974486E+00     0.7407407E+00
     0.7297119E+00     0.5606584E+00
     0.6409877E+00     0.1558848E+00
     0.7349794E+00     0.1190123E+00
     0.8265021E+00     0.8204115E+00
     0.1748148E+00     0.7415638E+00
     0.8169547E+00     0.8083951E+00
